100,200,300,400,500,600,700,800,900,1000
Time,Temp.,Humin.,Pressure.,Az,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd
20210403_02:00:00.54,99.9,99.9,999.9,001,-4.75,4.39,-2.20,6.83,132.71,-1.28,-8.04,-1.20,8.23,9.04,-0.37,-5.85,-1.32,6.01,3.58,-8.41,-0.37,-1.18,8.50,87.51,-8.41,3.47,-0.71,9.12,112.44,-0.37,-5.12,-1.62,5.38,4.09,-6.94,0.18,-1.54,7.12,91.51,-5.67,-0.37,-1.59,5.90,86.31,-7.31,-0.37,-3.18,7.98,87.14,4.02,-0.73,-0.24,4.09,280.30
20210403_02:00:01.06,99.9,99.9,999.9,001,-4.75,4.39,-2.20,6.83,132.71,-0.91,-7.86,-1.27,8.01,6.63,-4.02,-5.85,-1.81,7.32,34.51,-8.41,-0.37,-1.18,8.50,87.51,-8.41,3.47,-0.71,9.12,112.44,-0.37,-5.12,-1.62,5.38,4.09,-6.94,0.18,-1.54,7.12,91.51,-5.67,-0.37,-1.59,5.90,86.31,-7.31,-0.37,-3.18,7.98,87.14,-6.94,-0.73,-1.62,7.17,83.99
20210403_02:00:01.59,99.9,99.9,999.9,001,-4.75,4.39,-2.20,6.83,132.71,-0.91,-7.86,-1.27,8.01,6.63,-4.75,-5.85,-1.71,7.73,39.09,-8.41,-0.37,-1.18,8.50,87.51,-8.41,3.47,-0.71,9.12,112.44,-0.37,-5.12,-1.62,5.38,4.09,-6.94,0.37,-1.57,7.13,93.01,-5.67,-6.21,-2.38,8.74,42.36,-7.31,-0.37,-3.18,7.98,87.14,-6.94,-0.73,-1.62,7.17,83.99
20210403_02:00:02.12,99.9,99.9,999.9,001,-4.75,4.39,-2.20,6.83,132.71,-0.91,-7.86,-1.27,8.01,6.63,-4.75,-5.85,-1.71,7.73,39.09,-8.41,-0.37,-1.18,8.50,87.51,-7.31,3.29,-0.83,8.06,114.23,-0.37,-5.12,-1.62,5.38,4.09,-6.94,0.37,-1.57,7.13,93.01,-5.67,-6.21,-2.38,8.74,42.36,-7.31,-0.37,-3.18,7.98,87.14,-6.94,-5.85,-2.30,9.37,49.90
20210403_02:00:02.64,99.9,99.9,999.9,001,-4.75,2.74,-2.42,6.00,119.98,-0.91,-7.86,-1.27,8.01,6.63,-4.02,-5.85,-1.81,7.32,34.51,-8.04,-0.37,-1.22,8.14,87.40,-7.31,3.29,-0.83,8.06,114.23,-0.37,-5.12,-1.62,5.38,4.09,-6.94,0.37,-1.57,7.13,93.01,-5.67,-2.56,-1.74,6.46,65.70,-7.31,-0.37,-3.18,7.98,87.14,-6.94,-5.85,-2.30,9.37,49.90
20210403_02:00:03.17,99.9,99.9,999.9,001,-4.75,2.74,-2.42,6.00,119.98,-3.11,-7.68,-1.59,8.43,22.04,-3.66,-5.85,-1.86,7.14,32.01,-8.04,-0.37,-1.22,8.14,87.40,-7.31,3.29,-0.83,8.06,114.23,-0.37,-5.12,-1.62,5.38,4.09,-6.94,1.83,-1.37,7.31,104.74,-5.67,-2.56,-1.74,6.46,65.70,-7.31,-0.37,-3.18,7.98,87.14,-6.94,-5.85,-2.30,9.37,49.90
20210403_02:00:03.70,99.9,99.9,999.9,001,-4.75,2.74,-2.42,6.00,119.98,-2.92,-7.68,-1.62,8.37,20.85,-3.66,-5.85,-1.86,7.14,32.01,-8.04,-0.37,-1.22,8.14,87.40,-7.31,3.29,-0.83,8.06,114.23,-0.37,-5.12,-1.62,5.38,4.09,-6.94,1.83,-1.37,7.31,104.74,-6.21,-2.56,-1.67,6.92,67.62,-7.31,-0.37,-3.18,7.98,87.14,-6.94,-5.85,-2.30,9.37,49.90
20210403_02:00:04.22,99.9,99.9,999.9,001,-4.75,2.74,-2.42,6.00,119.98,-2.74,-7.68,-1.64,8.31,19.65,-6.94,-5.85,-2.40,9.39,49.90,-8.41,-0.37,-1.18,8.50,87.51,-7.31,3.29,-0.83,8.06,114.23,-0.18,-5.12,-1.64,5.38,2.05,-6.94,1.83,-1.37,7.31,104.74,-6.21,-2.56,-1.67,6.92,67.62,-7.31,-0.37,-3.18,7.98,87.14,-6.94,-5.85,-2.30,9.37,49.90
20210403_02:00:04.75,99.9,99.9,999.9,001,-4.75,2.74,-2.42,6.00,119.98,-2.74,-6.58,-1.79,7.35,22.62,-6.94,-5.85,-2.40,9.39,49.90,-7.68,-0.37,-1.27,7.79,87.27,-7.31,3.29,-0.83,8.06,114.23,-0.18,-5.12,-1.64,5.38,2.05,-6.94,1.83,-1.37,7.31,104.74,-6.21,1.10,-1.18,6.42,100.01,-7.31,-0.37,-3.18,7.98,87.14,-6.94,-5.85,-2.30,9.37,49.90
20210403_02:00:05.28,99.9,99.9,999.9,001,-4.75,2.74,-2.42,6.00,119.98,-2.56,-6.58,-1.81,7.29,21.25,-6.94,-5.85,-2.40,9.39,49.90,-7.68,-0.37,-1.27,7.79,87.27,-7.31,3.29,-0.83,8.06,114.23,-0.37,-5.12,-1.62,5.38,4.09,-6.94,1.83,-1.37,7.31,104.74,-6.21,1.10,-1.18,6.42,100.01,-6.94,-0.37,-3.23,7.67,86.99,-6.94,-5.85,-2.30,9.37,49.90
20210403_02:00:05.81,99.9,99.9,999.9,001,-4.75,2.74,-2.42,6.00,119.98,-2.56,-6.58,-1.81,7.29,21.25,-6.94,-5.85,-2.40,9.39,49.90,-7.68,-0.37,-1.27,7.79,87.27,-7.31,3.29,-0.83,8.06,114.23,-0.37,-5.12,-1.62,5.38,4.09,-6.94,1.83,-1.37,7.31,104.74,-6.21,1.10,-1.18,6.42,100.01,-6.94,-0.37,-3.23,7.67,86.99,-6.94,-5.85,-2.30,9.37,49.90
20210403_02:00:06.33,99.9,99.9,999.9,001,-4.75,2.74,-2.42,6.00,119.98,-2.56,-5.48,-1.96,6.36,25.02,-7.68,-5.85,-2.30,9.92,52.70,-7.68,-2.56,-1.57,8.24,71.57,-7.31,3.29,-0.83,8.06,114.23,-0.55,-5.12,-1.59,5.39,6.12,-6.94,1.83,-1.37,7.31,104.74,-6.21,0.37,-1.08,6.32,93.37,-6.94,-0.37,-3.23,7.67,86.99,-6.94,-5.85,-2.30,9.37,49.90
20210403_02:00:06.86,99.9,99.9,999.9,001,-4.75,1.10,-2.64,5.55,102.99,-2.56,-5.48,-1.96,6.36,25.02,-7.68,-5.85,-2.30,9.92,52.70,-7.68,-2.56,-1.57,8.24,71.57,-7.31,3.29,-0.83,8.06,114.23,-0.55,-5.12,-1.59,5.39,6.12,-6.94,1.83,-1.37,7.31,104.74,-6.21,0.55,-1.05,6.33,95.04,-6.94,-0.37,-3.23,7.67,86.99,-6.94,-5.85,-2.30,9.37,49.90
20210403_02:00:07.39,99.9,99.9,999.9,001,-4.75,1.10,-2.64,5.55,102.99,-2.56,-6.94,-1.76,7.61,20.22,-7.68,-5.85,-2.30,9.92,52.70,-8.41,-2.56,-1.47,8.91,73.07,-7.31,3.29,-0.83,8.06,114.23,-0.55,-5.12,-1.59,5.39,6.12,-6.94,1.83,-1.37,7.31,104.74,-6.21,0.55,-1.05,6.33,95.04,-6.76,-0.37,-3.26,7.51,86.91,-6.21,-5.85,-2.40,8.86,46.74
20210403_02:00:07.91,99.9,99.9,999.9,001,-4.75,1.10,-2.64,5.55,102.99,-2.56,-6.94,-1.76,7.61,20.22,-7.68,-5.85,-2.30,9.92,52.70,-8.41,-2.56,-1.47,8.91,73.07,-7.31,4.39,-0.98,8.58,120.96,-0.55,-5.12,-1.59,5.39,6.12,-6.94,1.83,-1.37,7.31,104.74,-6.21,0.73,-1.03,6.34,96.71,-6.76,-0.37,-3.26,7.51,86.91,-6.21,-5.85,-2.40,8.86,46.74
20210403_02:00:08.44,99.9,99.9,999.9,001,-6.21,1.10,-2.84,6.92,100.01,-2.56,-8.41,-1.57,8.93,16.93,-8.41,-5.85,-2.20,10.48,55.18,-8.41,-2.56,-1.47,8.91,73.07,-7.31,4.02,-0.93,8.39,118.81,-0.55,-5.12,-1.59,5.39,6.12,-6.94,1.83,-1.37,7.31,104.74,-6.21,0.73,-1.03,6.34,96.71,-6.76,-0.37,-3.26,7.51,86.91,-6.21,-5.85,-2.40,8.86,46.74
20210403_02:00:08.97,99.9,99.9,999.9,001,-6.21,1.10,-2.84,6.92,100.01,-2.92,3.66,0.10,4.68,141.34,-8.59,-5.85,-2.18,10.62,55.75,-8.41,-2.56,-1.47,8.91,73.07,-7.31,4.02,-0.93,8.39,118.81,-0.55,-5.12,-1.59,5.39,6.12,-6.94,2.19,-1.42,7.42,107.53,-6.21,0.73,-1.03,6.34,96.71,-6.76,-0.37,-3.26,7.51,86.91,-6.21,-5.85,-2.40,8.86,46.74
20210403_02:00:09.49,99.9,99.9,999.9,001,-6.21,-3.66,-2.20,7.54,59.53,-2.92,3.66,0.10,4.68,141.34,-8.59,-5.85,-2.18,10.62,55.75,-7.68,-2.56,-1.57,8.24,71.57,-10.23,4.02,-0.54,11.01,111.45,-1.10,-5.12,-1.52,5.45,12.09,-6.94,2.19,-1.42,7.42,107.53,-6.21,0.73,-1.03,6.34,96.71,-6.76,-0.37,-3.26,7.51,86.91,-6.21,-5.85,-2.40,8.86,46.74
20210403_02:00:10.02,99.9,99.9,999.9,001,-6.21,-3.66,-2.20,7.54,59.53,-2.92,3.66,0.10,4.68,141.34,-8.59,-5.85,-2.18,10.62,55.75,-8.04,-2.56,-1.52,8.57,72.35,-10.23,3.66,-0.49,10.88,109.65,-1.10,-5.12,-1.52,5.45,12.09,-6.94,1.28,-1.30,7.18,100.44,-6.21,0.73,-1.03,6.34,96.71,-6.76,-0.37,-3.26,7.51,86.91,-6.21,-5.85,-2.40,8.86,46.74
