Time,NodeID,PacketID,Temperature(degree C),Humidity(%),Pressure(hPa),Voltage(V),RSSI,Lat,Lon,Height(m),Distance(km),Sat,SNR,Speed(km/hr),Direction(degree),angle(degree)
2021/04/03 20:46:51.000000,2343,3,26.0,76.4,1006.958593,1.4989247311827958,-97.0,23.18595,120.37666,82.21,235.35277025626024,4,9,0.52,0.0,0.020013725936039478
2021/04/03 20:46:52.000000,2343,4,25.99,76.5,1006.94289,1.4903225806451612,-96.0,23.18595,120.37666,82.46,235.35277025626024,4,9,0.25,0.0,0.02007458752313543
2021/04/03 20:46:53.000000,2343,5,25.98,76.6,1006.958828,1.4924731182795699,-96.0,23.18595,120.37666,82.47,235.35277025626024,4,9,0.2,0.0,0.020077021986618326
2021/04/03 20:46:54.000000,2343,6,25.97,76.5,1006.9367960000001,1.4967741935483871,-96.0,23.18595,120.37666,82.45,235.35277025626024,4,9,0.23,0.0,0.020072153059652462
2021/04/03 20:46:55.000000,2343,7,25.96,76.5,1006.957031,1.4946236559139785,-95.0,23.18595,120.37666,82.27,235.35277025626024,4,9,0.6,0.0,0.02002833271694663
2021/04/03 20:46:56.000000,2343,8,25.91,76.5,1006.942812,1.4903225806451612,-96.0,23.18595,120.37667,81.93,235.35226050250463,4,9,0.34,0.0,0.019945604158889352
2021/04/03 20:46:57.000000,2343,9,25.93,76.4,1006.942031,1.4860215053763441,-87.0,23.18595,120.37667,81.73,235.35226050250463,4,9,0.41,0.0,0.01989691478368276
2021/04/03 20:46:58.000000,2343,10,25.91,76.4,1006.9325,1.4903225806451612,-105.0,23.18595,120.37667,82.19,235.35226050250463,4,8,2.31,12.28,0.02000890034661483
2021/04/03 20:46:59.000000,2343,11,25.9,76.6,1006.9078900000001,1.5010752688172042,-88.0,23.18596,120.37667,82.03,235.35129527136738,4,9,5.01,22.9,0.019970030747942603
2021/04/03 20:47:00.000000,2343,12,25.91,76.9,1006.905,1.4967741935483871,-83.0,23.18595,120.37667,82.71,235.35226050250463,4,9,1.03,22.9,0.020135492721919137
2021/04/03 20:47:01.000000,2343,13,25.91,77.0,1006.909609,1.4924731182795699,-83.0,23.18596,120.37667,82.29,235.35129527136738,4,9,0.17,22.9,0.020033327195241847
2021/04/03 20:47:02.000000,2343,14,25.91,77.2,1006.908984,1.4903225806451612,-79.0,23.18596,120.37667,82.39,235.35129527136738,4,10,0.18,22.9,0.020057671982651622
2021/04/03 20:47:03.000000,2343,15,25.89,77.1,1006.9105460000001,1.5010752688172042,-79.0,23.18596,120.37667,82.12,235.35129527136738,4,9,0.81,22.9,0.019991941056628635
2021/04/03 20:47:04.000000,2343,16,25.9,77.3,1006.898359,1.4989247311827958,-78.0,23.18596,120.37667,82.06,235.35129527136738,4,9,0.69,22.9,0.01997733418417193
2021/04/03 20:47:05.000000,2343,17,25.89,77.4,1006.917343,1.4903225806451612,-78.0,23.18596,120.37667,81.54,235.35129527136738,4,9,0.91,22.9,0.019850741289438582
2021/04/03 22:44:46.000000,2343,3,25.96,78.5,1007.055468,1.4516129032258065,-86.0,23.18595,120.37668,79.02,235.35175075203276,4,9,0.82,0.0,0.019237215412794082
2021/04/03 22:44:47.000000,2343,4,25.95,78.5,1007.0717179999999,1.4408602150537635,-86.0,23.18596,120.37668,78.42,235.35078551884402,4,9,0.63,340.46,0.019091225267111437
2021/04/03 22:44:48.000000,2343,5,25.95,78.4,1007.08875,1.4408602150537635,-87.0,23.18596,120.37668,78.1,235.35078551884402,4,10,1.96,340.46,0.019013321777745763
2021/04/03 22:44:49.000000,2343,6,25.94,78.4,1007.02164,1.4494623655913978,-87.0,23.18596,120.37668,78.51,235.35078551884402,4,9,0.49,340.46,0.019113135623482824
2021/04/03 22:44:50.000000,2343,7,25.95,78.7,1007.067578,1.4494623655913978,-87.0,23.18596,120.37668,78.51,235.35078551884402,4,10,1.13,340.46,0.019113135623482824
2021/04/03 22:44:51.000000,2343,8,25.94,78.8,1007.065156,1.4494623655913978,-98.0,23.18596,120.37668,78.08,235.35078551884402,4,9,0.22,340.46,0.019008452809658072
2021/04/03 22:44:52.000000,2343,9,25.93,78.8,1007.032187,1.4473118279569892,-96.0,23.18596,120.37668,77.1,235.35078551884402,4,9,1.61,340.46,0.018769873373026245
2021/04/03 22:44:53.000000,2343,10,25.91,78.7,1007.098281,1.4451612903225808,-88.0,23.18596,120.37668,75.78,235.35078551884402,4,9,1.11,340.46,0.01844852147776017
2021/04/03 22:44:54.000000,2343,11,25.91,78.6,1007.070468,1.4494623655913978,-90.0,23.18596,120.37668,76.3,235.35078551884402,4,9,0.72,340.46,0.018575114648762242
